# DTStamp_FHdata_calc_accn_t (tangential acceleration) 2024-09-14 15:51:57 112587703 
# N[1] rtime[2], u[3], u_next[4], curr_alpha[5], curr_beta[6], curr_norm_accn[7], min_tang_accn[8], curr_tang_accn[9], max_tang_accn[10] eps[11] rho[12] check_tang_accn[13] 
  1121     1.121000  0.131187837  0.000083362 -0.227055985 -0.973881707  0.000000000000000000 -30.804562581   4.935040000  30.804562581  0.000000427396003    99.167903  4.935040000002999 
  1122     1.122000  0.131271198  0.000083325 -0.227282369 -0.973828899  0.000000000000000000 -30.806233032   4.935040000  30.806233032  0.000000427055992    99.300115  4.935040000002999 
  1123     1.123000  0.131354523  0.000083288 -0.227508872 -0.973776008  0.000000000000000000 -30.807906301   4.935040000  30.807906301  0.000000426716760    99.432315  4.935040000002999 
  1124     1.124000  0.131437811  0.000083251 -0.227735496 -0.973723033  0.000000000000000000 -30.809582395   4.921000000  30.809582395  0.000000426378296    99.564504  4.920999999999509 
  1125     1.125000  0.131521062  0.000083214 -0.227962239 -0.973669974  0.000000000000000000 -30.811261320   4.921000000  30.811261320  0.000000426040605    99.696682  4.920999999999509 
  1126     1.126000  0.131604276  0.000083177 -0.228189102 -0.973616831  0.000000000000056843 -30.812943082   4.921000000  30.812943082  0.000000425703676    99.828849  4.920999999999509 
  1127     1.127000  0.131687453  0.000083141 -0.228416086 -0.973563604  0.000000000000000000 -30.814627687   4.906980000  30.814627687  0.000000425367511    99.961004  4.906980000001226 
  1128     1.128000  0.131770594  0.000083104 -0.228643190 -0.973510294  0.000000000000000000 -30.816315141   4.906980000  30.816315141  0.000000425032108   100.093148  4.906980000001226 
  1129     1.129000  0.131853698  0.000083068 -0.228870415 -0.973456898  0.000000000000000000 -30.818005452   4.892980000  30.818005452  0.000000424697465   100.225279  4.892980000004599 
  1130     1.130000  0.131936766  0.000083031 -0.229097762 -0.973403419  0.000000000000000000 -30.819698624   4.892980000  30.819698624  0.000000424363578   100.357399  4.892980000004599 
  1131     1.131000  0.132019797  0.000082995 -0.229325231 -0.973349854  0.000000000000000000 -30.821394665   4.892980000  30.821394665  0.000000424030445   100.489507  4.892980000004599 
  1132     1.132000  0.132102792  0.000082959 -0.229552822 -0.973296205  0.000000000000000000 -30.823093581   4.879000000  30.823093581  0.000000423698062   100.621603  4.879000000002520 
  1133     1.133000  0.132185750  0.000082922 -0.229780534 -0.973242470 -0.000000000000056843 -30.824795378   4.879000000  30.824795378  0.000000423366432   100.753686  4.879000000002520 
  1134     1.134000  0.132268673  0.000082886 -0.230008370 -0.973188651 -0.000000000000056843 -30.826500062   4.879000000  30.826500062  0.000000423035545   100.885757  4.879000000002520 
  1135     1.135000  0.132351559  0.000082850 -0.230236328 -0.973134746  0.000000000000000000 -30.828207639   4.865040000  30.828207639  0.000000422705407   101.017815  4.865040000005649 
  1136     1.136000  0.132434409  0.000082814 -0.230464410 -0.973080755 -0.000000000000056843 -30.829918117   4.865040000  30.829918117  0.000000422376008   101.149861  4.865040000005649 
  1137     1.137000  0.132517223  0.000082778 -0.230692615 -0.973026679  0.000000000000000000 -30.831631502   4.865040000  30.831631502  0.000000422047352   101.281894  4.865040000005649 
  1138     1.138000  0.132600001  0.000082742 -0.230920944 -0.972972516  0.000000000000000000 -30.833347799   4.851100000  30.833347799  0.000000421719431   101.413913  4.851100000003328 
  1139     1.139000  0.132682743  0.000082706 -0.231149396 -0.972918268  0.000000000000000000 -30.835067016   4.851100000  30.835067016  0.000000421392244   101.545920  4.851100000003328 
  1140     1.140000  0.132765449  0.000082670 -0.231377974 -0.972863934  0.000000000000000000 -30.836789159   4.837180000  30.836789159  0.000000421065792   101.677913  4.837180000006214 
  1141     1.141000  0.132848119  0.000082635 -0.231606676 -0.972809513 -0.000000000000056843 -30.838514234   4.851100000  30.838514234  0.000000420740074   101.809893  4.851100000003328 
  1142     1.142000  0.132930754  0.000082599 -0.231835503 -0.972755005  0.000000000000000000 -30.840242248   4.823280000  30.840242248  0.000000420415082   101.941859  4.823280000003649 
  1143     1.143000  0.133013353  0.000082564 -0.232064455 -0.972700411  0.000000000000000000 -30.841973207   4.837180000  30.841973207  0.000000420090817   102.073812  4.837180000006214 
  1144     1.144000  0.133095917  0.000082528 -0.232293533 -0.972645729  0.000000000000000000 -30.843707118   4.823280000  30.843707118  0.000000419767273   102.205750  4.823280000003649 
  1145     1.145000  0.133178445  0.000082493 -0.232522737 -0.972590961  0.000000000000000000 -30.845443987   4.823280000  30.845443987  0.000000419444453   102.337675  4.823280000003649 
  1146     1.146000  0.133260937  0.000082457 -0.232752067 -0.972536105  0.000000000000000000 -30.847183822   4.809400000  30.847183822  0.000000419122355   102.469586  4.809400000006292 
  1147     1.147000  0.133343395  0.000082422 -0.232981524 -0.972481162  0.000000000000000000 -30.848926628   4.809400000  30.848926628  0.000000418800970   102.601482  4.809400000006292 
  1148     1.148000  0.133425816  0.000082387 -0.233211107 -0.972426131  0.000000000000000000 -30.850672412   4.795540000  30.850672412  0.000000418480301   102.733364  4.795540000003484 
  1149     1.149000  0.133508203  0.000082351 -0.233440818 -0.972371012 -0.000000000000056843 -30.852421181   4.809400000  30.852421181  0.000000418160345   102.865232  4.809400000006292 
  1150     1.150000  0.133590554  0.000082316 -0.233670656 -0.972315805  0.000000000000056843 -30.854172942   4.795540000  30.854172942  0.000000417841103   102.997085  4.795540000003484 
  1151     1.151000  0.133672871  0.000082281 -0.233900622 -0.972260510  0.000000000000000000 -30.855927700   4.781700000  30.855927700  0.000000417522565   103.128923  4.781700000005884 
  1152     1.152000  0.133755152  0.000082246 -0.234130716 -0.972205127  0.000000000000000000 -30.857685464   4.781700000  30.857685464  0.000000417204733   103.260746  4.781700000005884 
  1153     1.153000  0.133837398  0.000082211 -0.234360938 -0.972149655  0.000000000000000000 -30.859446238   4.781700000  30.859446238  0.000000416887607   103.392554  4.781700000005884 
  1154     1.154000  0.133919609  0.000082176 -0.234591289 -0.972094094 -0.000000000000056843 -30.861210032   4.781700000  30.861210032  0.000000416571182   103.524347  4.781700000005884 
  1155     1.155000  0.134001786  0.000082142 -0.234821769 -0.972038444  0.000000000000000000 -30.862976850   4.767880000  30.862976850  0.000000416255460   103.656125  4.767880000002833 
  1156     1.156000  0.134083927  0.000082107 -0.235052378 -0.971982705  0.000000000000000000 -30.864746699   4.754080000  30.864746699  0.000000415940430   103.787887  4.754080000004990 
  1157     1.157000  0.134166034  0.000082072 -0.235283117 -0.971926877  0.000000000000000000 -30.866519588   4.767880000  30.866519588  0.000000415626098   103.919634  4.767880000002833 
  1158     1.158000  0.134248106  0.000082038 -0.235513985 -0.971870960  0.000000000000000000 -30.868295521   4.754080000  30.868295521  0.000000415312461   104.051364  4.754080000004990 
  1159     1.159000  0.134330144  0.000082003 -0.235744984 -0.971814953  0.000000000000056843 -30.870074507   4.754080000  30.870074507  0.000000414999510   104.183079  4.754080000004990 
  1160     1.160000  0.134412147  0.000081968 -0.235976113 -0.971758856 -0.000000000000056843 -30.871856551   4.740300000  30.871856551  0.000000414687251   104.314779  4.740300000001696 
  1161     1.161000  0.134494115  0.000081934 -0.236207374 -0.971702669  0.000000000000056843 -30.873641661   4.740300000  30.873641661  0.000000414375675   104.446461  4.740300000001696 
  1162     1.162000  0.134576049  0.000081900 -0.236438765 -0.971646392  0.000000000000000000 -30.875429844   4.726540000  30.875429844  0.000000414064791   104.578128  4.726540000003610 
  1163     1.163000  0.134657949  0.000081865 -0.236670288 -0.971590024  0.000000000000056843 -30.877221107   4.740300000  30.877221107  0.000000413754588   104.709778  4.740300000001696 
  1164     1.164000  0.134739814  0.000081831 -0.236901942 -0.971533566  0.000000000000000000 -30.879015456   4.726540000  30.879015456  0.000000413445062   104.841412  4.726540000003610 
  1165     1.165000  0.134821645  0.000081797 -0.237133729 -0.971477017 -0.000000000000056843 -30.880812898   4.712800000  30.880812898  0.000000413136218   104.973029  4.712800000000072 
  1166     1.166000  0.134903442  0.000081763 -0.237365647 -0.971420377  0.000000000000000000 -30.882613441   4.712800000  30.882613441  0.000000412828047   105.104630  4.712800000000072 
  1167     1.167000  0.134985205  0.000081729 -0.237597699 -0.971363646  0.000000000000000000 -30.884417090   4.712800000  30.884417090  0.000000412520553   105.236213  4.712800000000072 
  1168     1.168000  0.135066934  0.000081695 -0.237829884 -0.971306824  0.000000000000056843 -30.886223855   4.712800000  30.886223855  0.000000412213729   105.367779  4.712800000000072 
  1169     1.169000  0.135148629  0.000081661 -0.238062201 -0.971249910  0.000000000000000000 -30.888033740   4.699080000  30.888033740  0.000000411907576   105.499329  4.699080000001743 
  1170     1.170000  0.135230289  0.000081627 -0.238294653 -0.971192905  0.000000000000000000 -30.889846754   4.699080000  30.889846754  0.000000411602093   105.630861  4.699080000001743 
  1171     1.171000  0.135311916  0.000081593 -0.238527238 -0.971135808  0.000000000000056843 -30.891662903   4.685380000  30.891662903  0.000000411297272   105.762375  4.685380000005068 
  1172     1.172000  0.135393509  0.000081559 -0.238759958 -0.971078618  0.000000000000000000 -30.893482194   4.685380000  30.893482194  0.000000410993119   105.893872  4.685380000005068 
  1173     1.173000  0.135475068  0.000081526 -0.238992812 -0.971021337  0.000000000000000000 -30.895304635   4.685380000  30.895304635  0.000000410689628   106.025351  4.685380000005068 
  1174     1.174000  0.135556594  0.000081492 -0.239225800 -0.970963962  0.000000000000000000 -30.897130233   4.671700000  30.897130233  0.000000410386793   106.156812  4.671700000002943 
  1175     1.175000  0.135638086  0.000081458 -0.239458924 -0.970906496  0.000000000000056843 -30.898958995   4.671700000  30.898958995  0.000000410084621   106.288256  4.671700000002943 
  1176     1.176000  0.135719544  0.000081425 -0.239692184 -0.970848936  0.000000000000000000 -30.900790927   4.671700000  30.900790927  0.000000409783102   106.419681  4.671700000002943 
  1177     1.177000  0.135800969  0.000081391 -0.239925579 -0.970791284  0.000000000000000000 -30.902626038   4.658040000  30.902626038  0.000000409482244   106.551088  4.658040000006025 
  1178     1.178000  0.135882361  0.000081358 -0.240159110 -0.970733538  0.000000000000000000 -30.904464333   4.658040000  30.904464333  0.000000409182030   106.682477  4.658040000006025 
  1179     1.179000  0.135963719  0.000081325 -0.240392778 -0.970675699  0.000000000000056843 -30.906305822   4.658040000  30.906305822  0.000000408882470   106.813847  4.658040000006025 
  1180     1.180000  0.136045043  0.000081291 -0.240626583 -0.970617766  0.000000000000000000 -30.908150509   4.644400000  30.908150509  0.000000408583557   106.945199  4.644400000003657 
  1181     1.181000  0.136126335  0.000081258 -0.240860524 -0.970559740  0.000000000000000000 -30.909998404   4.644400000  30.909998404  0.000000408285289   107.076532  4.644400000003657 
  1182     1.182000  0.136207593  0.000081225 -0.241094603 -0.970501619  0.000000000000000000 -30.911849514   4.630780000  30.911849514  0.000000407987668   107.207846  4.630780000006496 
  1183     1.183000  0.136288818  0.000081192 -0.241328819 -0.970443404  0.000000000000000000 -30.913703844   4.644400000  30.913703844  0.000000407690687   107.339140  4.644400000003657 
  1184     1.184000  0.136370009  0.000081159 -0.241563173 -0.970385095 -0.000000000000056843 -30.915561404   4.617180000  30.915561404  0.000000407394345   107.470416  4.617180000003884 
  1185     1.185000  0.136451168  0.000081126 -0.241797666 -0.970326692  0.000000000000000000 -30.917422200   4.630780000  30.917422200  0.000000407098646   107.601673  4.630780000006496 
  1186     1.186000  0.136532294  0.000081093 -0.242032297 -0.970268193  0.000000000000000000 -30.919286239   4.617180000  30.919286239  0.000000406803585   107.732910  4.617180000003884 
  1187     1.187000  0.136613387  0.000081060 -0.242267067 -0.970209600  0.000000000000000000 -30.921153529   4.617180000  30.921153529  0.000000406509153   107.864128  4.617180000003884 
  1188     1.188000  0.136694447  0.000081027 -0.242501977 -0.970150912 -0.000000000000056843 -30.923024078   4.603600000  30.923024078  0.000000406215359   107.995326  4.603600000006480 
  1189     1.189000  0.136775474  0.000080994 -0.242737025 -0.970092128  0.000000000000000000 -30.924897892   4.603600000  30.924897892  0.000000405922193   108.126504  4.603600000006480 
  1190     1.190000  0.136856469  0.000080962 -0.242972214 -0.970033249 -0.000000000000056843 -30.926774979   4.603600000  30.926774979  0.000000405629656   108.257663  4.603600000006480 
  1191     1.191000  0.136937430  0.000080929 -0.243207543 -0.969974273  0.000000000000000000 -30.928655347   4.603600000  30.928655347  0.000000405337748   108.388801  4.603600000006480 
  1192     1.192000  0.137018359  0.000080897 -0.243443012 -0.969915202  0.000000000000000000 -30.930539004   4.590040000  30.930539004  0.000000405046467   108.519919  4.590040000003626 
  1193     1.193000  0.137099256  0.000080864 -0.243678622 -0.969856035  0.000000000000000000 -30.932425956   4.576500000  30.932425956  0.000000404755805   108.651017  4.576500000005979 
  1194     1.194000  0.137180120  0.000080832 -0.243914373 -0.969796772  0.000000000000000000 -30.934316211   4.590040000  30.934316211  0.000000404465768   108.782094  4.590040000003626 
  1195     1.195000  0.137260952  0.000080799 -0.244150265 -0.969737412  0.000000000000000000 -30.936209776   4.576500000  30.936209776  0.000000404176352   108.913151  4.576500000005979 
  1196     1.196000  0.137341751  0.000080767 -0.244386300 -0.969677955  0.000000000000056843 -30.938106660   4.562980000  30.938106660  0.000000403887548   109.044188  4.562980000002881 
  1197     1.197000  0.137422517  0.000080734 -0.244622476 -0.969618401  0.000000000000000000 -30.940006870   4.576500000  30.940006870  0.000000403599362   109.175203  4.576500000005979 
